created_at,texts_by_minute,similarity
2022-12-13 01:40:00,"['ちんぽこやらうんこやらの', 'モザイクの概念', 'エロ漫画の先っぽの黒い線   ', '山形大学の優しさ', '今日アホすぎるだろwwwww ', '子供の、大人の、おじいちゃんのチ ポ', 'エロ漫画の黒いモザイク笑笑', '山形大、', '0 ', 'そやったタイトルコールまだやった', 'ちんぽこ何回言うんだよwwww ', '各所に熱い風評被害w ', 'creepy nutsのラジオめちゃくちゃおもろいけど下ネタ凄すぎ最高wwwwwww ', '今の須藤元気こうだよ。  ', '漢字一文字からチ〇ポコの話にノンストップで流れる0人のトーク流石すぎるな 笑 そして0分経過してるし 笑b  ', 'あの黒い線なんなのか未だ理解できてない', 'タイトルコール  0分話しとる', '世代別tnpkは爆笑', 'めちゃくちゃチンラジオ', 'エロマンガみたいな先っぽの黒いやつ', '色んな種類の╰ꂹ╯のナスカの地上絵おもろすぎるwwwww ', '山形大の良心の限界    ', 'それでは始まったw ']","[0.45883581042289734, 0.681771993637085, 0.7221127152442932, 0.7628881931304932, 0.8774179220199585, 0.7184053571092281]"
2022-12-13 01:41:00,"['無数の', 'その頃からあのモザイクだったのwww ', '今夜チン コの話ばっかりやんけ…', '0ヶ月ブリにリアタイしたらチン コラジオでした', 'こどもの、おとなの、おじいちゃんの。。。笑', '0分経過してのタイトルコール', 'ちんぽこ連呼したあげく、歴史のロマン感じて拍手で締める', '紀元前にモザイクの概念www ', '地上絵は男子中学生の机上の落書きではありません', '最終的に素晴らしいです  ', 'rさん、学生時代にノートにギンギンのスヌーピー描いてたよねw  ', '神様コント笑ったーwww ', '紀元前のモザイクww山形大の研究をリスペクトして、タイトルコール   ', '黒いやつ草', 'こいつら古代ペルー人に呪われろw ', '埼玉であんなにかっこよくぶちかましてんのにラジオの話題男子高校生なの好き', '山形大学の発見チームに拍手して始まる番組', '松永さん先走ったなw ', '山形大に拍手ありがとうございますそれでははじめていきましょうcreepy nutsのオールナイトニッポン  ', '描き手の気持ち…とか話しながらも人様が描いた地上絵にちんぽことか名付けてんの草', '今曲行こうとしたな笑', 'もうチ〇コの話ばっかりやんけw ', 'オープニングトーク0分', '頭からち ぽこ生やしてるのどっちだ w   ', 'テストステロン', 'ここで一曲…と聞こえた気がする', '曲いこうとしてたなwww ', 'ちんぽこラジオスタート', 'ラヴィットとはるくらいオープニング長いwww ']","[0.5718709826469421, 0.6762866377830505, 0.7314617037773132, 0.774773120880127, 0.9064048528671265, 0.7263806570926911]"
2022-12-13 01:42:00,"['オープニングトーク0分  ちんぽこ有り  ', '今日の放送、後で何回ちんぽこ言ってるか数えよう', 'なんか喋ってる笑', '提供0社邦さん飛ばして曲紹介しかけた 先走りました  ', '先走り永', '第0回', '結局山形大素晴らしい   ', 'つまってたねw ', 'ここで一曲…ww ', 'オープニング、0分。笑', 'タイトルコール入るまでに何回ち ぽこ言ったんだこの0人はwwww ', 'ナスカのxxxx絵ww ', 'デモナスカの地上絵を経てあの綺麗な絵になったとな', 'また長かったなw ', 'なんか声入ってたぞ何言った松永', '凄い流れでタイトルコール行きましたな 笑 ま、通常通りですね 笑 うす。ん 提クレ読む前rさん笑いこらえた  ', '協賛読みをすっ飛ばして0曲かけようとする松永さん', 'ここで一曲じゃないのよw ', '先走り', 'opのタイトルコールまでに0分www ', '先走ってたね', '松永さん今日たくさん先走りますね', '先に歌に行こうとした  ', 'ここで一曲を先走った笑', 'オードリーばりのopオーバー', '松 うす  ', '松永さん  笑笑', '先走っちゃった w ', '神回', '  ', 'title callはリアタイ0回目だ わい聴けた', '松永さんフライングw ', 'オープニングトーク長すぎる', '  ', '先走ったのねwwwww   ']","[0.534551203250885, 0.6877594590187073, 0.7393407225608826, 0.7820460498332977, 0.9999997615814209, 0.7352720259618358]"
2022-12-13 01:43:00,"['  ', ' cholie jo  chouji  amp  olive oil    kamasereba    youtubeより', '  ', 'うす  ', 'これもちんぽこぽい  ', 'おっす', 'うす 笑笑', '  ', 'うっす', '  ', '  ', '', 'やっとタイトルコールじゃんか', 'ナスカの地上絵描き始めたての練習バージョン 黒歴史 は草自分の落書き帳とか誰にも見せられないもんな', '画像上げてくれる方々、仕事早くて助かる   ありがたく見させてもらってます', 'chouji来ると思った']","[0.5434222221374512, 0.6292157769203186, 0.6791703701019287, 0.7617789655923843, 0.9999997615814209, 0.7136999189853668]"
2022-12-13 01:44:00,"['紀元前に下ネタのモザイク笑笑', 'かっこいい  ', ' kamasereba   ', '何か言ってたのは先走ってたのね。', '松 ここで0曲聴いてください、cholie joでkamasereba ', '先走りしてしまった松永くん   ﾟωﾟ ノっ', '先走った松永さん', '笑っちゃってるあーるさん', 'こちらですかね カマしてましたよね 埼玉で     ', '先走ってる', '  ', '今日は告知ツイートからずっと先走りまくりだな松永さん  ˊᗜˋ 笑', 'op0分です笑笑', 'chouji ']","[0.5750847458839417, 0.6935586929321289, 0.7322921752929688, 0.7762890458106995, 0.8550125360488892, 0.7339018635697417]"
2022-12-13 01:45:00,"['夜中に聴くとまたグッとくる', 'マツさんchoujiにハマってるなあ', '  ', '時々ある須藤元気弄り大好き', 'cholie jo  chouji  amp  olive oil  kamasereba   ', 'エイブル']","[0.5903785824775696, 0.6214661002159119, 0.673806369304657, 0.7137699723243713, 0.7452632188796997, 0.6698062777519226]"
2022-12-13 01:46:00,"['今年0年、お正月の願い通りにカマしてましたよ ', 'このラジオでさまざまなchoujiさんの曲を知る。良', 'kamaserebaのフックに長渕を感じるの俺だけ  ', '  ', 'olive oilのビートいいよな好き', '新しく発見されたナスカの地上絵は下書きだった説……真実味あるな', '  ', 'でもさ、ちんぽこの地上絵から当時のペルー古代人陰茎の詳細が詳らかになるし、必要な研究材料なんじゃないかなって思えてきたから多分山形大はぜんぶ把握して比較検討してるはず……わたしなら縮尺をきちんと割出してだな もうちんぽこの話やめろや  ', 'オープニング終わってこの時間  ']","[0.622408926486969, 0.6667261123657227, 0.6875796914100647, 0.7633819133043289, 0.9999997615814209, 0.7211291773451699]"
2022-12-13 01:47:00,"['', '今日の松永さんは、何か先走ってるなぁ    ', '久しぶりに聞いてるんだけど、ビタースウィートサンバまで0分超えってどんなオープニングなん笑しかもナスカの地上絵下ネタにしされたら呟けんꉂꉂꉂ']","[0.6261829137802124, 0.6323592364788055, 0.6385355591773987, 0.7569944262504578, 0.8754532933235168, 0.713390588760376]"
2022-12-13 01:48:00,"['そうそうなんか菊政宗スポンサーついてんだよね', '一文字と地上絵で0分ってスゲーって思うよ']","[0.8505475521087646, 0.8505475521087646, 0.8505475521087646, 0.8505475521087646, 0.8505475521087646, 0.8505475521087646]"
2022-12-13 01:49:00,"['松永さんの うす   押忍  のお返事良いなあとじんわり聴く深夜0時近く', '歪', ' 歪 いいんかw ', '流す曲とトークのギャップがありすぎて情緒不安定になりそう笑かっこいい曲だったな。', '松永さん、告知から先走ってたよね。笑  ', 'レコード歪んでたね…。', '今起きた。おはようございます。', '歪', '画像探してました  ', 'フェス0位凄いなliveからliveへ梯子しまくってたからな半端ないな', '歪みなるほど', 'カイロプラクティックス', 'いいね、いいね  ']","[0.5301977396011353, 0.627858117222786, 0.6944200694561005, 0.7341886162757874, 1.0000001192092896, 0.6881522505711286]"
2022-12-13 01:50:00,"['カイロプラクティック行きたい', 'リスナーメール 今年の漢字は 歪  松永 背骨と骨盤の歪みをよく取ってもらった0年でしたね   ', '歪み、丁度いいかも。', 'ああ  歪    レコード曲がりましたね。え カイロプラクティック通ってたの 松永さん  ', '松永は歪まないゆえの変まっすぐすぎて変まっすぐがコロコロ変わる。あみだくじっぽい', '歪んでただ変じゃなくて色んな方向で歪んでる', 'よくカイロプラクティックスに歪', 'レコード歪みあったな', '歪んで変なのではなく、真っ直ぐ過ぎて変な松永さん ただし真っ直ぐの方向はあみだの如くめちゃくちゃ曲がる  ', ' 背骨と骨盤のゆがみをとってもらいました ', '松永さんが学んでる…', '歪まない故の変  ', ' 歪 松 今年はよくカイロプラクティックに通いましたねr ーこいつは真っ直ぐで変やから…歪まなすぎて変やから歪んで変な人じゃないからな', 'r 歪まないゆえの変やから、まっすぐすぎての変やから ', '真っ直ぐすぎて変歪んでない', 'r 指定さんによるとdj松永さんはあみだくじみたい なるほど 笑 。', '歪引きで歪んでるんや松永さんの0年カイロプラクティック通いww ', '真っ直ぐで方向性が変わるはアミダくじ。', '松永さんはまっすぐゆえに変な人。確かに。']","[0.5894907116889954, 0.7066330015659332, 0.7550634741783142, 0.8101171255111694, 0.9160257577896118, 0.7569550913676881]"
2022-12-13 01:51:00,"[' 歪んで変なひとじゃないからなぁ ', '松永さんはあみだくじwwwwたとえが最高過ぎて', '真っ直ぐがコロコロ変わるから引きで見たら歪んでるお松さん あみだくじ  ', 'r 松永はまっすぐやけど方向性すぐ変わるからあみだくじみたいになってる。引きで見たら歪んでるけどよく見たら直線 ', '松永さんはあみだくじ。なるほど', '松永さんが歪んでるんじゃなく世界が歪んでる', 'あみだくじwwそうだわ', '炎天下でレコード歪んだ→ 歪 →カイロプラクティックよく通った', 'r いろんな方向にまっすぐ行くからあみだくじみたい まっすぐの方向性', '歪まないゆえの、変。', '朝井氏曰く 歪んでるのは世界の方 だから世界の方を歪ませるの意味で 歪 でもいいんじゃないですか  ', '色んな方向で真っ直ぐだからあみだくじw ', '歪み', 'いけてる 歪み ええやん', '朝井さんと同じ松永評だ', 'あみだくじ', 'あみだくじwwww上手いこと言うわぁww ', 'なるほどじゃねえよwwwwwwwwww ', '歪まない故真っ直ぐ故の変な人', '特別感ボトルキープ', 'あみだくじ', '松永さんは真っ直ぐ過ぎて変やから。。。笑', 'そっちにいくのねw ', 'カイロプラクティックに通ってた松永さんw ', '七福神キャバクラメタファー', 'とりあえずオープニングトークまでで寝る最近寝不足でちん ことカールおじさんで盛り上がる0人の声も聴けたし0人の笑い声が癒しでしかないわぁおやすみなさーいリアタイの皆様楽しんで', 'レコード欲しかったなぁ', '完全に店']","[0.5857999920845032, 0.7077623605728149, 0.759299248456955, 0.807804599404335, 0.9999999403953552, 0.7575640697327871]"
2022-12-13 01:52:00,"['歪みかぁ', ' 歪 でも松永さんは真っ直ぐすぎて変な人、でもその真っ直ぐの方向性が変わっていくからそれが歪んでいくw ', '松永さん あみだくじ', '歪まないゆえの変な松永さんw ', 'rさんの松永さん評歪んでんじゃない真っ直ぐな故の変さすが相方メッチャ理解者', 'ア 真っ直ぐすぎて変 rさんの松永さん評', 'r 松永さんは、歪んで変な人ではない 愛があるねー。', 'ストックに入った 歪 松永さんキープ  ', 'すごいストンと落ちた あみだくじw ', '神様ってそーゆーお店のシステム  ', '全神様の六番手', '背骨と骨盤の歪みをとってもらった一年だったr お前は歪んでるゆえの変じゃなくて真っ直ぐすぎて変やからどう言ったらえんやろ 真っ直ぐがコロコロ変わるからあみだくじみたい', '確かに松永さんは、真っ直ぐな人、そこが良い所なんですけどね', 'ボトルキープも忘れずに 笑  ', '松永の歪みはあみだくじrさんうまいな', '初詣、キャバクラちゃうねんw。', '神のアフター', '七福神の本指名 www ', '今からお賽銭の話しかな  ', '誰の一番にもなれなかったのぉ', 'アフター狙ってるw本指名を誰にするか', '神様は0かと思いきやキャバ嬢  ', '神様に何とも思われてない順位', '松永さん、真っ直ぐに見えるけど近づいてみるとあみだくじになってる歪み', '色んな真っ直ぐがいっぱいであみだくじになってるwwwwwww ', '神社はキャバクラシステムだった…  ']","[0.6281424760818481, 0.7249139547348022, 0.7649595737457275, 0.7970762848854065, 0.8977830410003662, 0.7621759873170119]"
2022-12-13 01:53:00,"['神社界で', '本指名はアリだな来年はそーしよ  ', ' creepy nutsのオールナイトニッポン で山形大学のナスカの地上絵メッチャいじられてる', '歪みいけた  ', 'あーるさんがまつながさんの 変 な部分を 歪み ではなく 真っ直ぐゆえ ってこういう時に必ず言うのすっっっごく好き', '神様をキャバ嬢扱いするなよw ', 'まっすぐ故の変さしっくり来る表現', 'アフターw神社外w ', '松永さんの今年の漢字は熱で曲がったレコードの 歪 をリスナーが提案。r コイツは歪んで変なんじゃなくて、真っ直ぐすぎて変やから r 真っ直ぐの規定がコロコロかわるからな ', '本指名神', 'rさんの表現0点', '松永さんは、歪んでない真っ直ぐな方向性がいくつもあってあみだくじみたい', '場内もあるといい  ', 'ボトルキープも忘れずに 神様も誰指名か', '松永さん、本指名をこの中から選びましょうね。笑  ', '芸能なら、弁天様じゃない', '誰の一番にもなれない', '松 アフターに来てもらうことが大事だもんね  r 神社外にね  ', '店外 神社外  ', 'お賽銭コーディネーターr ', '神社のアフター', 'ボンバーマンかっ', 'もう入れないつもりの松永を陥れようとしているr ', '邦さんの状況', 'ボトルキープでアフター狙う初詣ってなに w ']","[0.556552529335022, 0.666562095284462, 0.7106538116931915, 0.7585471868515015, 0.8891446590423584, 0.7145674707492192]"
2022-12-13 01:54:00,"['ボトルキープも忘れずにwww七福神の中の誰が本指名か神のアフター', 'キャバクラかよ 笑  ', '誰か0人だけに特別に打っ込む。ボトルキープ。キャバじゃねーかw ', 'ドルオタ的にも耳がいたぁい  ', '本指wwwwwwwww ', '豊川稲荷 お店怒られろ。笑', '神社外でお会いできるのが良いw ', '七福神をキャバクラみたいに言うなwアフター入るてwww ', 'そして 一人に 太く出すと 笑 すっかり内容がスナックに 笑 神社外でお会いして・・・がいいの か   笑 話を膨らますの本当に上手すぎて', '太客だの本指名だのアフターだの初詣をキャバクラに変換して話すのマジで笑う', '阿弥陀籤の様な歪み笑笑', 'アフター狙いの参拝', '神社をキャバクラ例えずーっとしている大丈夫 www ', 'rさん松永さんのことほんと良くわかってるんだね', 'アフターって神様は、キャバクラじゃないんだから', '松永さん神様ばかり相手にしてると仏様が嫉妬するよ  ', 'こんな罰当たりラジオある  ', 'アフター狙い']","[0.6372780203819275, 0.7208000421524048, 0.7781406044960022, 0.8173249363899231, 0.889792799949646, 0.7697218126720853]"
2022-12-13 01:55:00,"['同伴は、御守りかしら。', '地元神張り紙貼る', '初回www ', '神様の太客', '初回で0万w ', 'アフターできてもらうことにが重要な初詣ってなによ', '見知らぬ初詣客と張り合う松永さん', '神社外ってなに笑', '神様も結局は金なの w ', 'アフター狙いのお参り神社外でお会いするgod同伴もあり', '0番になりたくて一万以上の賽銭禁止', '神社に勤めることになるw ', '', '0人0だと差が付かないから金額をバラけさせる笑アフター狙ってる笑笑']","[0.5259012579917908, 0.6610097587108612, 0.7015532851219177, 0.7530796229839325, 0.8387219905853271, 0.7024784756230784]"
2022-12-13 01:56:00,"['今年は初めての神社', '来年大穴betにしよ', '張り紙www ', '神の世界に夜のシステム持ち込まんでもろて', ' 彼らは初詣の話をしてます', '一万円以上のお賽銭禁止 笑 え 正月ずっといるの  松永さん    笑  ', 'それなら、何回も来て欲しい。', 'つかめ幸福   ', '地元帰ったら昨年行った神社にも行く', ' 一万以上の賽銭禁止 の張り紙 笑  ', '留まることでやがて松永さんがその神社の神となるわけで…  ', 'そうそう。もしかするとdj松永さんを表す漢字一文字は 偏 かもしれませんよね…。 歪 でもなく 変 でもなく 笑 。']","[0.6126863360404968, 0.7015502154827118, 0.7358596920967102, 0.7749828100204468, 0.8599628806114197, 0.7370286818706628]"
2022-12-13 01:57:00,"['こんな話しててバチ当たらないか心配になってきた   笑', '太客笑', 'キャバクラなのオークションなのか初詣ってなんだったっけ   ', '神々をキャバ嬢に例えているの不敬すぎる', '平等に0万円ずつ入れると特別感がなくてアフターまで行けない問題www神社をキャバクラに例えるのとんでもないばちあたりな気がするけどさっきからシステムがしぬほどわかりやすいんだよな……太客とか 誤ったバブリーな認識やめなさい  ']","[0.719014585018158, 0.7490779459476471, 0.7656078338623047, 0.8162566125392914, 0.854009747505188, 0.7779053270816803]"
2022-12-13 01:58:00,"['神様に火遊びしてたら頻尿治らないわ', '年明け一発目ラジオ楽しみだなあ', 'ずっと正月神社で0万以上の賽銭入れないように待ってるとか面白すぎるやん', 'まじめな話、お賽銭はその時のその人の経済状態で妥当な額を自分で決めて入れるのを神様は見ていてくれるって聞いたぞ', '他人のお賽銭も規制するdjw ', '新婚旅行、商船三井フェリーに乗って自家用車で行ったなぁ北海道0週間…このcm聴くと毎回思い出すわ', 'r神社を夜のお店扱い松 一万以上の賽銭禁止 張り紙して自分だけ入れる']","[0.6461142897605896, 0.7294681668281555, 0.8276023864746094, 0.8560808300971985, 0.9016795754432678, 0.7877802990731739]"
2022-12-13 01:59:00,"['いつも以上に時間の経過があっという間過ぎてる   ', 'まさか豊川稲荷がお店になってしまうとは天罰当たりませんように      ', 'お賽銭で0万と0万打っ込む松永さん。調べたら全国平均 0でした。0万で、新幹線に取り残されて爆速で消えてったairpods何個か買えるよw ', '松永さんは真っ直ぐ、の部分後で聴き直す', '百礼百拍手がじわじわきている', '他に0以上行かれたら持ってかれるから止める笑笑', '上柳さんwwwwww ']","[0.7220407724380493, 0.7477116584777832, 0.7697550058364868, 0.7971425652503967, 0.842667818069458, 0.7742484637669155]"
2022-12-13 02:00:00,"['長過ぎよ、韻……', '来週、spw ', 'お知らせ スペシャルウィーク  ', 'ホテルの激ザコドライヤー残ってるエビとタコもらいや', '来週楽しみだなー', '韻長っ', '松永さん、今年は忙しかったでしょうから、お正月は地元でゆっくりしてしてください', 'ホテルの激雑魚ドライヤーw ', 'blass monkey   ']","[0.593407154083252, 0.6544883996248245, 0.6814364492893219, 0.7340767085552216, 0.8404204845428467, 0.6938225345479118]"
2022-12-13 02:01:00,"['ホテルの激ざこドライヤーエビとタコもらいや', 'ホテルの激雑魚ドライヤー あいつの 海老とタコと貰いや  ', '先週のビュッフェラジオがwww ', 'なんか上手く言えないけど、rさんがspw告知する時の ゲストが来ます  の言い方大好きなんだよな', 'アツいなkandytown ', 'ホテルの激雑魚ドライヤー残ってるのエビとタコと貰いやうわぁ…すっげぇ…', '韻踏みジングルホテルの激ザコドライヤーエビとタコ貰いや    ', 'ホテルの激雑魚ドライヤー残ってるエビとタコもらいやー', 'ホテルの激ザコドライヤー バイキング あいつの残ってるエビとタコともらいや', 'kandy楽しみ', '韻すごい  ', 'ホテルの激ザコドライヤーあいつのエビとタコもらいやーすげぇ', 'spw kyandy townのioとkeiju ', 'ホテルの激雑魚ドライヤー残ってるエビとタコもらいやって長いわwww ', '来週ですね spw  楽しみです', '来週のspw  楽しみだな', '先週サッカー見ながら聞いたような気がしたキャンディータウンゲスト本当だったんだ']","[0.696755588054657, 0.7475058734416962, 0.7861735224723816, 0.8417636901140213, 0.9510711431503296, 0.7990996035582879]"
2022-12-13 02:02:00,"['我々といちばん遠い存在', '', '毎週思うけど、うまいよねっサスガ  ', '来週、spw    きっと、いい感じになるよね    ', 'えげつなく踏み倒した韻ジングル', 'この前からkandytownのこの曲聞きまくってる', 'spwは来週です。今週は0人です。', '今週のゲスト発表はちゃんとイメージ重視の静かめでわらった', 'ホテルの激ザコドライヤー残ってるエビとタコもらいや', '怖いよりクールに親和性のない深夜ラジオリスナー。もうなにも言えない  н    ', '目の前にシュッとした人が出てきたとき何も言えなくなる深夜ラジオリスナー', 'クリピと一番遠い位置にいるグループ', 'ホテルのガキ雑魚ドライヤーすごいわかる', '何も通用しないやつだよなw ', 'ホテルの激雑魚ドライヤー残ってるのえびとタコ貰いやワ、スゲッ', 'coolが0番深夜ラジオリスナーから遠いwwww ', 'rep 東京・世田谷のクルーkandytownが来るぞー  ', 'coolが一番遠い深夜ラジオリスナー', 'ゲストすげ']","[0.5727296471595764, 0.7230420410633087, 0.7662109136581421, 0.7994860708713531, 0.9091584086418152, 0.760191045309368]"
2022-12-13 02:03:00,"['来週楽しみ過ぎるよゲスト kandytown io keiju  ', '', 'クールが0番深夜ラジオリスナーと0番遠い', 'キャンディータウン高校の時めちゃ聞いてたからマジ嬉しいなー', '劣等感が火を吹く笑', 'spw、来週楽しみです   ', 'シュッとされたらお前の劣等感が火を吹いて死ぬwwwwww ', 'kandytownはクール。深夜ラジオと最も親和性がない  なるほど 笑 。', '深夜ラジオリスナーの劣等感に火がつくw ', '松永さんが今年行ったお店は女の子たちのチャームポイントもちゃんと書いてある。笑恵比須天は とにかく釣りが大好き 笑  ', '劣等感でまた欠席しないで下さいね健康で来週もおいでよしてね。', 'kandytown好きになったのに解散決定してるの悲しすぎる、、', '劣等感が火を噴く 笑  ', 'オマエの劣等感が火を噴く 松そうなのですね    笑  ', 'kandytown嬉しみ  ', ' シュッとされたらお前の劣等感が火を噴くぜ ', 'イカチイより親和性低いcool ']","[0.5701219439506531, 0.6961996704339981, 0.7269612848758698, 0.7677285522222519, 0.9741916656494141, 0.7315360868678373]"
2022-12-13 02:04:00,"['coolから0番遠い深夜ラジオリスナー', 'おまえの劣等感が火をふく。', '偏見がひどい笑', '松永 自分の劣等感が火を吹いて燃え尽きて死ぬ きゃんでいたうんと対峙したリスナーたちはこうなる予想', '格好良さをfeel…。', '松永さん 深夜ラジオリスナーと一番遠い、目の前にシュッとした人が現れるほうが困る、己の劣等感が露わになる ほらね   笑  ', 'うまさを強調しない、さらっとあっやば', 'おまえの劣等感が火を吹くぜ', '劣等感が火を噴くそしてしぬ笑笑', 'ラジオリスナーには眩しすぎるkandytown笑', '寝る体制に入ります 寝落ちしそうです  ', 'どんな話が聴けるのかめちゃくちゃ楽しみよ。', 'rさんの解き明かしたがりすらも拒むかっこよさ feelしてもらうしかないんですよ ', '劣等感で火を吹いて自分を燃やしながら死ぬ', '劣等感で火を噴く', 'お前の劣等感が火を吹く', ' シュッとした人に来られたらお前らの劣等感が火を噴いて死ぬ wwwww ']","[0.6395933628082275, 0.7205887138843536, 0.7718385756015778, 0.8006145805120468, 0.9282029867172241, 0.7652532616082359]"
2022-12-13 02:05:00,"['劣等感で火を吹くwww ', '火を吹いて死ぬwww表現www ', '松永さんイケメン来るとお休みしがちですが来週大丈夫ですよね  ', '来年0月を以ってkandytown解散します。けどhip hopでちゃんと解散するのは稀有', '初対面…… 緊張してる 邦さん  ', '来週はcreepy nuts揃ってspw   今年最後ですし松永さん体調気を付けてくださいね    ', 'キャンディ×くりぴは、未知。', '活動終演してしまうのか…。言い回しおしゃれね…。', '松永 一番難しいんだけど、なんて呼べばいいんだろう  ']","[0.5602036714553833, 0.6549013257026672, 0.722224235534668, 0.8102680891752243, 0.9178767204284668, 0.7269198215670056]"
2022-12-13 02:06:00,"['ァルさんちょくちょく東京弁が出るようになってる  ', 'なんて呼べばいい マジ初対面だから', '邦さん、タメ口から入る', '今朝ツイートしたヤツをもっかいあげとく。等身からして違うよな…  ', 'spw真面目に音楽の話したらいいんだよたまにはそれも聞きたいよ 松さんなにかいじってる音がする赤ペン  ', '呼び方からですよねー', '松永さんマジ初対面 なんて呼べばいいかタメ口敬語本番前確認', '全国ネットで来週のゲストへの呼び方に悩む話', '来年0月で終演するんだ', 'mudマジ好き']","[0.6341242790222168, 0.7318667769432068, 0.7773298621177673, 0.8253154158592224, 0.8842048645019531, 0.7768125030729506]"
2022-12-13 02:07:00,"['マジ初対面なんですね 松永さんお二人と ・・・bad hopの時にも確認してましたよね そして さん 呼びになった記憶ありますな。懐かしい  ', 'kandytown、聴く側も何か、ドキドキ    ', 'spwにお休みしませんように。', '  ', 'お松まじ初対面', 'まじ初対面なの   ', 'ハマくん確か話してた記憶があるなぁ…。', 'ずっと敬語でいいよ、会ったとたんに敬語しか出てこないでしょうに…。', 'okamoto sフィルター', '心の準備にどうぞ    ', '松永 会いたかった   笑笑', ' おもいっきりタメではじめてみれば  ', 'r kandytownさんになってしまう ', '松永さんまじ初対面  なんて呼べばいんだろう タメ口敬語確認しとこ', '和光の同級生が多いんだっけokamoto sとkandytown ', '和光とかそんな感じ。']","[0.5783907175064087, 0.7004356682300568, 0.7489801049232483, 0.8020116686820984, 0.8847827315330505, 0.7455494766434033]"
2022-12-13 02:08:00,"['dj松永さんはすぐ出てくるがr指定さんがパッと出てこん        ', '会いたかったーyes  ', '敬語かタメ語で行くか問題', 'youngjuju ', 'リスナーより先にパーソナリティー達がまずゲストとの距離の詰め方を決めかねている  ﾟ∀ﾟ 笑', '和光 okamoto sフィルター', '初対面に思いっきりタメ語は松永さん難しすぎるんじゃない', 'クリピの雑魚さが好きw ']","[0.5734437108039856, 0.668597012758255, 0.7011575698852539, 0.7373640388250351, 0.8356212973594666, 0.7008339954274041]"
2022-12-13 02:09:00,"['邦さん……敬語rさん……タメ語歪みが生まれる  ', 'okamoto sフィルター', '予行練習してる  ', 'ふたりそろうとr kyandy townさんになってしまう ', 'kandytown呼び方問題rがタメ口なのに松永が敬語はどうなのか', '松永さんrさん、こちら参考にどうぞ逆に観ちゃうとビビってさらにムズくなる可能性もあるけど…  ', '本番前に確認する  ', '松 はじめまして  松永ですぅ 予行練習はじめた', '0人になったら kandytownさん 笑', 'spwの予行演習楽しそうでよろしいね', 'シュミレーションしてんの笑うw ', '初対面なら敬語の方が、間違いないと思いますが']","[0.6667821407318115, 0.7406280189752579, 0.7791368067264557, 0.808349147439003, 0.8511661291122437, 0.7713397623914661]"
2022-12-13 02:10:00,"['ややこしいのは年上のお松さんが敬語でrさんがタメ語になること', '二人になるとkandytown感が増すw ', 'やはり さん 呼びに 敬語間違いないですよねさてどうなる   でも初対面でタメ口難しいでしょうね', '時折', ' タメ口でいいと言うしかない 正論', 'rさんの提案邦さん、ムズい', '松 初めまして松永ですぅ ', 'タメ口でいいですか 敬語でいいですか って入りがコミュ障なんだよww ', 'もう既に雑魚い', '敬語タメ口の0択は難しいよ', '来週は敬語', '確かに敬語でって人はいないw ', '初対面だし、敬語で行きましょうよ', '来週呼ぶゲストに対してどう接するか放送上で長尺で話し合うって面白い', 'ハマくんに相談してみれば 笑', 'そんな使い分け松永さんに出来る  ', 'ムズい', 'そりゃそうだw聞かれたらタメ口しかないだろ']","[0.5862429141998291, 0.7433823943138123, 0.7775471806526184, 0.8114544749259949, 0.932532012462616, 0.7736668411423179]"
2022-12-13 02:11:00,"['こんばんは松永ですタメ口と敬語どっちがいいですか敬語で ハイッ', '前もそんな事してなかった www ', '敬語でいいかタメ口でいいか事前確認', '敬語の方がいいすか タメ口の方がいいすか⋯ 笑', '松永さん、本番前に本人たちに確認www ', ' あっ、敬語でお願いします で来たら面白いなぁww ', ' はじめましてっ まつながですぅー。どーっすか タメ語の方がいいですか 敬語の方がいいですか  ', '時折感情などをタメで織り交ぜるw ', 'ステキ', 'ハマくんに聞いたらいい。', '敬語→タメ口のグラデーション作戦', '福くんとインスタ相互フォローなの    ', 'ちなみに福くんcreepy nutsファンなの知ってる  ', '福くん ', '福くんとインスタ相互フォローw ', 'バイブスが合えば追い追い自然とナチュラルな言葉遣いになるって……', '福くんと相互']","[0.5694220662117004, 0.6762713193893433, 0.7312985062599182, 0.7743508517742157, 0.9000820517539978, 0.7290704048731748]"
